Era,Leg/Exp,Site,Hole,Latitude,Longitude,Water depth (m),Transition Depth,Green bands assoc. with transition,Red bands assoc. with transition,Green bands deeper than transiition,Red bands deeper than transiition,Unusable image,Bottomwater O2 (umol/L),CaCO3 (%),Productivity (mgC/m2/day),Organic Carbon (%),Sedimentation Rate (cm/ka)
Modern IODP,361,U1476,A,-15.820891666666666,41.82089166666667,2165.71,None,False,False,False,False,False,173.4375,52.10999999999999,304.42822265625,0.8695564270019531,1.7639981508255005
Modern IODP,361,U1476,B,-15.820701666666666,41.820701666666665,2166.5,Deep (>40 cm),False,True,True,False,False,173.4375,52.10999999999999,304.42822265625,0.8695564270019531,1.7639981508255005
Modern IODP,361,U1476,C,-15.820876666666669,41.82087666666666,2165.5,None,False,False,False,True,False,173.4375,52.10999999999999,304.42822265625,0.8695564270019531,1.7639981508255005
Modern IODP,361,U1476,E,-15.821058333333331,41.82105833333333,2165.19,Deep (>40 cm),False,True,True,False,False,173.4375,52.10999999999999,304.42822265625,0.8695564270019531,1.7639981508255005
Modern IODP,361,U1477,A,-19.354883333333333,36.35488333333333,429.17,None,False,False,False,False,False,181.6000061035156,,875.7474365234375,0.4331415295600891,2.382232427597046
Modern IODP,361,U1477,B,-19.354703333333333,36.35470333333333,429.56,None,False,False,False,False,False,181.6000061035156,,875.7474365234375,0.4331415295600891,2.382232427597046
Modern IODP,361,U1478,A,-25.821,34.821,487.94,None,False,False,False,False,False,167.57142639160156,,375.9820861816406,0.6958838701248169,1.898417830467224
Modern IODP,361,U1478,C,-25.821006666666666,34.82100666666667,489.92,None,False,False,False,False,False,167.57142639160156,,375.9820861816406,0.6958838701248169,1.898417830467224
Modern IODP,361,U1478,D,-25.821176666666663,34.821176666666666,490.7,Shallow (<40 cm),False,False,False,False,False,167.57142639160156,,375.9820861816406,0.6958838701248169,1.898417830467224
Modern IODP,361,U1479,A,-35.058816666666665,17.058816666666665,2618.53,None,False,False,False,False,False,195.4375,59.3825,735.3053588867188,1.3998312950134275,3.9588663578033447
Modern IODP,361,U1479,B,-35.058815,17.058815,2618.33,None,False,False,False,False,False,195.4375,59.3825,735.3053588867188,1.3998312950134275,3.9588663578033447
Modern IODP,361,U1479,D,-35.05881,17.05881,2615.09,None,False,False,False,False,False,195.4375,59.3825,735.3053588867188,1.3998312950134275,3.9588663578033447
Modern IODP,361,U1479,F,-35.058816666666665,17.058816666666665,2615.26,None,False,False,False,False,False,195.4375,59.3825,735.3053588867188,1.3998312950134275,3.9588663578033447
Modern IODP,361,U1479,G,-35.058816666666665,17.058816666666665,2612.46,None,False,False,False,False,False,195.4375,59.3825,735.3053588867188,1.3998312950134275,3.9588663578033447
Modern IODP,361,U1479,H,-35.058815,17.058815,2613.16,Shallow (<40 cm),False,False,False,False,False,195.4375,59.3825,735.3053588867188,1.3998312950134275,3.9588663578033447
Modern IODP,361,U1479,I,-35.05881,17.05881,2613.36,None,False,False,False,False,False,195.4375,59.3825,735.3053588867188,1.3998312950134275,3.9588663578033447
Modern IODP,362,U1480,A,3.0340783333333334,91.03407833333333,4147.53,None,False,False,False,False,False,172.625,79.1975,319.6063537597656,0.4419783055782318,1.3579881191253662
Modern IODP,362,U1480,B,3.0340616666666667,91.03406166666667,4147.54,None,False,False,False,False,False,172.625,79.1975,319.6063537597656,0.4419783055782318,1.3579881191253662
Modern IODP,362,U1480,C,3.033895,91.033895,4147.54,None,False,False,False,False,False,172.625,79.1975,319.6063537597656,0.4419783055782318,1.3579881191253662
Modern IODP,362,U1480,E,3.0339016666666665,91.03390166666668,4147.54,None,False,False,True,False,False,172.625,79.1975,319.6063537597656,0.4419783055782318,1.3579881191253662
Modern IODP,362,U1480,H,3.0342583333333333,91.03425833333333,4147.28,Deep (>40 cm),False,True,False,False,False,172.625,79.1975,319.6063537597656,0.4419783055782318,1.3579881191253662
Modern IODP,363,U1482,A,-15.055378333333334,120.05537833333334,1467.7,None,False,False,False,False,False,,71.74,248.7268829345703,1.1247193813323977,0.5292069911956787
Modern IODP,363,U1482,B,-15.055236666666667,120.05523666666669,1464.49,Shallow (<40 cm),False,False,False,False,False,,71.74,248.7268829345703,1.1247193813323977,0.5292069911956787
Modern IODP,363,U1482,C,-15.055496666666668,120.05549666666668,1465.19,Shallow (<40 cm),False,False,False,False,False,,71.74,248.7268829345703,1.1247193813323977,0.5292069911956787
Modern IODP,363,U1482,D,-15.055508333333334,120.05550833333334,1466.13,Shallow (<40 cm),False,False,False,False,False,,71.74,248.7268829345703,1.1247193813323977,0.5292069911956787
Modern IODP,363,U1483,A,-13.087303333333333,121.08730333333334,1732.93,Shallow (<40 cm),False,False,False,False,False,,57.45,267.1143798828125,1.287927746772766,
Modern IODP,363,U1483,B,-13.087285,121.087285,1734.01,Shallow (<40 cm),False,False,False,False,False,,57.45,267.1143798828125,1.287927746772766,
Modern IODP,363,U1483,C,-13.087465,121.087465,1731.19,Shallow (<40 cm),False,False,False,False,False,,57.45,267.1143798828125,1.287927746772766,
Modern IODP,363,U1484,A,-3.132046666666666,142.783,1030.93,Shallow (<40 cm),False,False,False,False,False,135.375,71.94,594.7108764648438,2.241152763366699,
Modern IODP,363,U1484,B,-3.1320383333333335,142.783,1030.48,None,False,False,False,False,False,135.375,71.94,594.7108764648438,2.241152763366699,
Modern IODP,363,U1484,C,-3.132225,142.783,1030.77,None,False,False,False,False,False,135.375,71.94,594.7108764648438,2.241152763366699,
Modern IODP,363,U1485,A,-3.1026416666666665,142.783,1144.75,None,False,False,False,False,False,135.375,71.94,594.7108764648438,2.268411874771118,
Modern IODP,363,U1485,B,-3.10264,142.783,1145.34,None,False,False,False,False,False,135.375,71.94,594.7108764648438,2.268411874771118,
Modern IODP,363,U1485,C,-3.1026233333333333,142.783,1145.83,None,False,False,False,False,False,135.375,71.94,594.7108764648438,2.268411874771118,
Modern IODP,363,U1485,D,-3.1026233333333333,142.783,1144.43,None,False,False,False,False,False,135.375,71.94,594.7108764648438,2.268411874771118,
Modern IODP,363,U1486,A,-2.3722916666666665,144.37229166666663,1330.33,None,False,False,False,False,False,127.125,82.77,488.1499938964844,2.5134265422821045,4.43358039855957
Modern IODP,363,U1486,B,-2.37228,144.37228,1333.83,Deep (>40 cm),False,False,False,False,False,127.125,82.77,488.1499938964844,2.5134265422821045,4.43358039855957
Modern IODP,363,U1486,C,-2.372463333333333,144.37246333333334,1334.5,Shallow (<40 cm),False,False,False,False,False,127.125,82.77,488.1499938964844,2.5134265422821045,4.43358039855957
Modern IODP,363,U1486,D,-2.372473333333333,144.37247333333335,1334.1,Shallow (<40 cm),False,False,False,False,False,127.125,82.77,488.1499938964844,2.5134265422821045,4.43358039855957
Modern IODP,363,U1487,A,-2.3332983333333335,144.33329833333335,873.93,Shallow (<40 cm),False,False,True,False,False,127.125,82.77,488.1499938964844,2.5134265422821045,4.43358039855957
Modern IODP,363,U1487,B,-2.3332916666666668,144.33329166666667,873.63,Shallow (<40 cm),False,False,True,False,False,127.125,82.77,488.1499938964844,2.5134265422821045,4.43358039855957
Modern IODP,363,U1488,A,2.0431516666666667,141.04315166666666,2603.4,Shallow (<40 cm),False,False,True,True,False,138.875,58.05,240.0312957763672,0.9101314544677734,2.13041615486145
Modern IODP,363,U1488,B,2.0431683333333335,141.04316833333334,2604.4,None,False,False,False,False,True,138.875,58.05,240.0312957763672,0.9101314544677734,2.13041615486145
Modern IODP,363,U1488,C,2.042988333333333,141.04298833333334,2604.0,Shallow (<40 cm),False,False,True,False,False,138.875,58.05,240.0312957763672,0.9101314544677734,2.13041615486145
Modern IODP,363,U1489,A,2.11996,141.11996,3419.8,Shallow (<40 cm),False,False,True,False,False,138.875,58.05,240.0312957763672,0.9101314544677734,2.097487211227417
Modern IODP,363,U1489,B,2.1199733333333333,141.11997333333332,3419.5,Shallow (<40 cm),False,False,True,False,False,138.875,58.05,240.0312957763672,0.9101314544677734,2.097487211227417
Modern IODP,363,U1489,C,2.11962,141.11962,3423.68,Shallow (<40 cm),False,False,True,False,False,138.875,58.05,240.0312957763672,0.9101314544677734,2.097487211227417
Modern IODP,363,U1489,D,2.1196016666666666,141.11960166666665,3421.55,Shallow (<40 cm),False,False,False,False,False,138.875,58.05,240.0312957763672,0.9101314544677734,2.097487211227417
Modern IODP,363,U1490,A,5.81582,142.81582,2341.03,None,False,False,False,False,False,145.8125,75.61000000000001,172.55584716796875,0.7791317701339722,0.7468855381011963
Modern IODP,363,U1490,B,5.8158449999999995,142.815845,2339.72,None,False,False,False,False,False,145.8125,75.61000000000001,172.55584716796875,0.7791317701339722,0.7468855381011963
Modern IODP,363,U1490,C,5.815641666666666,142.81564166666666,2341.27,Shallow (<40 cm),False,False,False,False,False,145.8125,75.61000000000001,172.55584716796875,0.7791317701339722,0.7468855381011963
Modern IODP,366,U1491,A,15.785291666666666,147.78529166666667,4493.68,None,False,False,False,False,False,172.0,0.065,136.63377380371094,0.4138515889644623,0.098497562110424
Modern IODP,366,U1491,B,15.785293333333334,147.78529333333333,4492.48,None,False,False,False,False,False,172.0,0.065,136.63377380371094,0.4138515889644623,0.098497562110424
Modern IODP,366,U1491,C,15.786566666666667,147.78656666666666,4518.88,None,False,False,False,False,True,172.0,0.065,136.63377380371094,0.4138515889644623,0.098497562110424
Modern IODP,366,U1492,A,15.711291666666666,147.71129166666665,3656.58,None,False,False,False,False,True,172.0,0.065,136.63377380371094,0.4138515889644623,0.098497562110424
Modern IODP,366,U1492,B,15.71036,147.71036,3669.1,None,False,False,False,False,False,172.0,0.065,136.63377380371094,0.4138515889644623,0.098497562110424
Modern IODP,366,U1492,C,15.709316666666666,147.70931666666667,3666.47,None,False,False,False,False,False,172.0,0.065,136.63377380371094,0.4138515889644623,0.098497562110424
Modern IODP,366,U1493,A,17.986113333333332,147.98611333333332,3358.92,None,False,False,False,False,True,171.375,7.6525,149.96401977539062,0.4255768656730652,0.1119291707873344
Modern IODP,366,U1493,B,17.986108333333334,147.98610833333333,3358.92,None,False,False,False,False,False,171.375,7.6525,149.96401977539062,0.4255768656730652,0.1119291707873344
Modern IODP,366,U1494,A,18.051493333333333,147.05149333333333,2199.8,None,False,False,False,False,False,171.0,13.5325,146.0795440673828,0.6450954079627991,0.135958582162857
Modern IODP,366,U1495,A,18.094488333333334,147.09448833333337,1405.81,None,False,False,False,False,False,171.0,13.5325,146.0795440673828,0.6450954079627991,0.135958582162857
Modern IODP,366,U1495,B,18.094646666666662,147.09464666666668,1401.89,None,False,False,False,False,True,171.0,13.5325,146.0795440673828,0.6450954079627991,0.135958582162857
Modern IODP,366,U1496,A,18.109893333333332,147.10989333333333,1243.38,None,False,False,False,False,True,171.0,13.5325,146.0795440673828,0.6450954079627991,0.1298845708370208
Modern IODP,366,U1496,B,18.110341666666667,147.11034166666667,1240.18,None,False,False,False,False,False,171.0,13.5325,146.0795440673828,0.6450954079627991,0.1298845708370208
Modern IODP,366,U1496,C,18.110113333333334,147.11011333333337,1243.17,None,False,False,False,False,False,171.0,13.5325,146.0795440673828,0.6450954079627991,0.1298845708370208
Modern IODP,366,U1497,A,16.53756,147.53756,2019.24,None,False,False,False,False,True,171.875,0.915,144.3537139892578,0.5135753154754639,0.1146693676710128
Modern IODP,366,U1497,B,16.537546666666668,147.53754666666666,2018.22,None,False,False,False,False,True,171.875,0.915,144.3537139892578,0.5135753154754639,0.1146693676710128
Modern IODP,366,U1498,A,16.451496666666667,147.45149666666666,3496.21,None,False,False,False,False,False,171.875,0.915,144.3537139892578,0.5325413346290588,0.1183294206857681
Modern IODP,367,U1499,A,18.409496666666666,115.40949666666668,3760.19,Shallow (<40 cm),False,False,False,False,False,,,254.59080505371097,0.7261834740638733,9.656447410583496
Modern IODP,368,U1501,A,18.88487,115.88487,2857.11,None,False,False,False,False,False,,,254.59080505371097,0.7971997857093811,11.304388999938965
Modern IODP,368,U1501,B,18.88487,115.88487,2852.11,None,False,False,False,False,False,,,254.59080505371097,0.7971997857093811,11.304388999938965
Modern IODP,368,U1501,C,18.884865,115.884865,2845.81,Shallow (<40 cm),False,False,False,False,False,,,254.59080505371097,0.7971997857093811,11.304388999938965
Modern IODP,368,U1505,A,18.9176,115.9176,2916.57,None,False,False,False,False,True,,,254.59080505371097,0.7971997857093811,11.553216934204102
Modern IODP,368,U1505,C,18.917616666666667,115.91761666666666,2917.37,Shallow (<40 cm),False,False,False,False,False,,,254.59080505371097,0.7971997857093811,11.553216934204102
Modern IODP,368,U1505,D,18.91743,115.91743,2917.0,Shallow (<40 cm),False,False,False,False,False,,,254.59080505371097,0.7971997857093811,11.553216934204102
Modern IODP,369,U1513,A,-33.79347333333333,112.79347333333334,2789.19,None,False,False,False,False,False,187.375,79.5325,399.7012634277344,1.0858111381530762,1.2348034381866455
Modern IODP,369,U1513,B,-33.79347833333333,112.79347833333334,2787.22,Deep (>40 cm),False,False,True,False,False,187.375,79.5325,399.7012634277344,1.0858111381530762,1.2348034381866455
Modern IODP,369,U1515,A,-33.269816666666664,114.26981666666669,849.7,None,False,False,False,False,False,204.8125,77.0,502.5165100097656,1.5476888418197632,2.0289881229400635
Modern IODP,369,U1516,A,-34.348615,112.348615,2676.46,None,False,False,False,False,False,182.9375,81.17,415.1039733886719,0.582940399646759,
Modern IODP,371,U1506,A,-28.661966666666668,161.66196666666667,1494.91,None,False,False,False,False,False,164.5,82.35500000000002,258.125244140625,0.6055387854576111,
Modern IODP,371,U1507,A,-26.488596666666663,166.48859666666667,3568.38,None,False,False,False,False,False,159.0,79.815,256.75537109375,1.0231328010559082,
Modern IODP,371,U1508,A,-34.44817,171.44817,1608.69,None,False,False,False,False,False,180.9375,43.525000000000006,551.72216796875,2.2681398391723633,
Modern IODP,371,U1510,A,-36.328975,164.328975,1238.22,Shallow (<40 cm),False,False,False,False,False,189.375,84.0275,447.0652465820313,0.7435563206672668,
Modern IODP,371,U1510,B,-36.328986666666665,164.32898666666668,1238.39,Shallow (<40 cm),False,False,False,False,False,189.375,84.0275,447.0652465820313,0.7435563206672668,
Modern IODP,371,U1511,A,-37.56110833333334,160.56110833333332,4846.67,None,False,False,False,False,False,193.625,21.0,487.6064758300781,0.6573193669319153,0.8361387252807617
Modern IODP,372,U1517,C,-38.8297,178.8297,721.01,None,False,False,False,False,False,190.375,34.31666666666667,816.5742797851562,1.14902663230896,0.6179707646369934
Modern IODP,374,U1521,A,-75.68391833333334,-179.68391833333334,562.18,Shallow (<40 cm),False,False,False,False,False,226.0,2.0,328.2164001464844,0.3949189186096191,1.457089066505432
Modern IODP,374,U1522,A,-76.55377,-174.55377,557.6,None,False,False,False,False,False,227.0,2.045,,0.378466933965683,13.043014526367188
Modern IODP,374,U1523,A,-74.15028666666667,-176.15028666666666,828.02,Shallow (<40 cm),False,False,False,False,False,226.75,1.0933333333333333,202.5240478515625,0.2187411338090896,2.9014108180999756
Modern IODP,374,U1523,E,-74.15048333333333,-176.15048333333334,827.88,Deep (>40 cm),False,False,False,False,False,226.75,1.0933333333333333,202.5240478515625,0.2187411338090896,2.9014108180999756
Modern IODP,374,U1524,A,-74.21737833333333,-173.21737833333333,2394.39,Deep (>40 cm),False,True,True,True,False,226.75,,191.7804412841797,0.244540587067604,4.73214054107666
Modern IODP,374,U1525,A,-75.001005,-173.001005,1775.74,Deep (>40 cm),False,False,False,False,False,226.75,2.065,212.1291351318359,0.2263724505901336,9.883761405944824
Modern IODP,375,U1518,C,-38.85948666666667,178.85948666666667,2631.74,None,False,False,False,False,False,190.375,34.31666666666667,816.5742797851562,1.14902663230896,0.6179707646369934
Modern IODP,375,U1518,E,-38.85944833333333,178.85944833333335,2626.14,None,False,False,False,False,False,190.375,34.31666666666667,816.5742797851562,1.14902663230896,0.6179707646369934
Modern IODP,375,U1519,D,-38.72752666666667,178.72752666666668,1000.42,None,False,False,False,False,False,190.375,34.31666666666667,816.5742797851562,1.118371605873108,0.6044250130653381
Modern IODP,375,U1519,E,-38.72762,178.72762,1000.32,None,False,False,False,False,False,190.375,34.31666666666667,816.5742797851562,1.118371605873108,0.6044250130653381
Modern IODP,375,U1520,C,-38.96922,179.96922,3522.05,None,False,False,False,False,True,188.3333282470703,32.285,599.6659545898438,1.297370433807373,0.6495534181594849
Modern IODP,375,U1520,D,-38.969125,179.969125,3520.28,None,False,False,True,False,False,188.3333282470703,32.285,599.6659545898438,1.297370433807373,0.6495534181594849
