leg,site,hole,well logging,latitude,longitude,ocean,ocean hemisphere,sea,physographic feature,hard rock feature,ta,td,re-entry,site survey,site termination,crust,equipment test,heat flow,in situ pore water,hydraulic piston core,variable length hpc,pressure core barrel,punch core,extended core barrel,water depth(m),total penetration(m),drilled penetration(m),cored penetration(m),number of cores recovered,meters recovered,percent recovery,meters of hard rock cored,number of hard rock cores,meters of hard rock recovered,depth to basememnt(m),oldest sediment sub-bottom depth,oldest sediment depth below sealevel,oldest sediment core number,oldest sediment age,oldest sediment lithology,oldest sediment lithology composition,oldest sediment source,oldest sediment heterogeneity,oldest sediment hardness,oldest comp1,oldest comp2,hard rock descriptions and comments
42,373,,NO,39.728,12.9927,ATLANTIC,NORTH,MED,SEAMOUNT,,04/27/1975,04/27/1975,NO,YES,OPERATIONAL LIMIT REACHED,OCEANIC,NO,NO,NO,NO,NO,NO,NO,NO,3517,,,,,,0,,,,,,,,,,,,,,unk - 0000,unk - 0000,
42,374,,NO,35.8478,18.1963,ATLANTIC,NORTH,MED,PLAIN,,05/01/1975,05/04/1975,NO,YES,CHIEF SCIENTIST DECISION,OCEANIC,NO,NO,NO,NO,NO,NO,NO,NO,4078,457.0,304.0,153.0,24.0,77.0,50,,,,,444.5,4523.0,22,NO AGE GIVEN,NANNO OOZE,CALCAREOUS,PELAGIC,MONOGENIC,SOFT,NANNOFOSSIL,unk - 0000,
42,375,,NO,34.7622,31.76,ATLANTIC,NORTH,MED,RISE,,05/07/1975,05/10/1975,NO,YES,DRILL BIT WORN OUT,OCEANIC,NO,NO,NO,NO,NO,NO,NO,NO,1900,821.5,748.0,73.0,13.0,67.0,91,,,,,821.5,2722.0,13,NO AGE GIVEN,FORAM RICH LIMESTONE,CALCAREOUS,TRANSITIONAL,MONOGENIC,HARD,FORAMINIFERA,unk - 0000,
42,376,,NO,34.872,31.8075,ATLANTIC,NORTH,MED,RISE,,05/11/1975,05/12/1975,NO,YES,OPERATIONAL LIMIT REACHED,OCEANIC,NO,NO,NO,NO,NO,NO,NO,NO,2101,216.5,14.0,202.0,23.0,76.0,37,,,,,216.5,2318.0,23,NO AGE GIVEN,ANHYDRITE,,,,,unk - 0000,unk - 0000,
42,377,,NO,35.1617,21.431,ATLANTIC,NORTH,MED,RIDGE,,05/15/1975,05/16/1975,NO,YES,CHIEF SCIENTIST DECISION,OCEANIC,NO,NO,NO,NO,NO,NO,NO,NO,3718,263.0,253.0,10.0,4.0,6.0,60,,,,,260.0,3978.0,3,NO AGE GIVEN,CLAYSTONE,DETRITAL,TERRIGENOUS,HETEROGENIC,HARD,unk - 3100,unk - 0000,
42,378,,NO,35.9278,25.1162,ATLANTIC,NORTH,AEGEAN,BASIN,,05/17/1975,05/18/1975,NO,YES,OBJECTIVE REACHED,OCEANIC,NO,NO,NO,NO,NO,NO,NO,NO,1835,312.0,228.0,84.0,11.0,39.0,46,,,,,312.0,2147.0,11,NO AGE GIVEN,CLAY MINERAL RICH CARBONATE RICH NANNOFOSSL RICH LIME  STONE,CALCAREOUS,TRANSITIONAL,MONOGENIC,HARD,ESTIMATED CARBONATE,NANNOFOSSIL,
42,378,,NO,35.9278,25.1162,ATLANTIC,NORTH,AEGEAN,BASIN,,05/17/1975,05/18/1975,NO,YES,OBJECTIVE REACHED,OCEANIC,NO,NO,NO,NO,NO,NO,NO,NO,1835,312.0,228.0,84.0,11.0,39.0,46,,,,,312.0,2147.0,11,NO AGE GIVEN,CLAY MINERAL RICH CARBONATE RICH NANNOFOSSL RICH LIME  STONE,CALCAREOUS,TRANSITIONAL,MONOGENIC,HARD,ESTIMATED CARBONATE,NANNOFOSSIL,
42,379,,NO,43.005,36.0117,ATLANTIC,NORTH,BLACK,,,05/23/1975,05/23/1975,NO,YES,OBJECTIVE REACHED,OCEANIC,NO,NO,NO,NO,NO,YES,NO,NO,2165,7.0,0.0,7.0,1.0,4.0,57,,,,,7.0,2172.0,1,NO AGE GIVEN,,,,,,unk - 0000,unk - 0000,
42,379,,NO,43.005,36.0117,ATLANTIC,NORTH,BLACK,,,05/23/1975,05/23/1975,NO,YES,OBJECTIVE REACHED,OCEANIC,NO,NO,NO,NO,NO,YES,NO,NO,2165,7.0,0.0,7.0,1.0,4.0,57,,,,,7.0,2172.0,1,NO AGE GIVEN,,,,,,unk - 0000,unk - 0000,
42,379,,NO,43.005,36.0117,ATLANTIC,NORTH,BLACK,,,05/23/1975,05/23/1975,NO,YES,OBJECTIVE REACHED,OCEANIC,NO,NO,NO,NO,NO,YES,NO,NO,2165,7.0,0.0,7.0,1.0,4.0,57,,,,,7.0,2172.0,1,NO AGE GIVEN,,,,,,unk - 0000,unk - 0000,
42,380,,NO,42.099,29.6137,ATLANTIC,NORTH,BLACK,,,05/30/1975,06/01/1975,NO,YES,ILLNESS OR INJURY,OCEANIC,NO,NO,NO,NO,NO,NO,NO,NO,2107,370.5,,370.0,40.0,169.0,45,,,,,370.5,2478.0,40,NO AGE GIVEN,MUD,DETRITAL,TERRIGENOUS,HETEROGENIC,SOFT,unk - 3300,unk - 0000,
42,380,,NO,42.099,29.6137,ATLANTIC,NORTH,BLACK,,,05/30/1975,06/01/1975,NO,YES,ILLNESS OR INJURY,OCEANIC,NO,NO,NO,NO,NO,NO,NO,NO,2107,370.5,,370.0,40.0,169.0,45,,,,,370.5,2478.0,40,NO AGE GIVEN,MUD,DETRITAL,TERRIGENOUS,HETEROGENIC,SOFT,unk - 3300,unk - 0000,
42,381,,NO,41.6708,29.416,ATLANTIC,NORTH,BLACK,,,06/07/1975,06/10/1975,NO,NO,OPERATIONAL LIMIT REACHED,OCEANIC,NO,NO,NO,NO,NO,NO,NO,NO,1728,503.5,,503.0,54.0,269.0,53,,,,,503.5,2232.0,54,NO AGE GIVEN,SANDY CLAY,DETRITAL,TERRIGENOUS,HETEROGENIC,SOFT,unk - 3100,unk - 0000,
43,382,,NO,34.4173,-56.5375,ATLANTIC,NORTH,,SEAMOUNT,,07/05/1975,07/09/1975,NO,YES,CHIEF SCIENTIST DECISION,OCEANIC,NO,NO,NO,NO,NO,NO,NO,NO,5526,520.0,288.0,232.0,25.0,162.0,69,,,,,478.4,6004.0,23,NO AGE GIVEN,SANDSTONE,DETRITAL,TERRIGENOUS,HETEROGENIC,HARD,unk - 3100,unk - 0000,VOLCANICLASTIC BRECCIA
43,383,,NO,39.248,-53.353,ATLANTIC,NORTH,,RIDGE,,07/10/1975,07/12/1975,NO,YES,CHIEF SCIENTIST DECISION,OCEANIC,NO,NO,NO,NO,NO,NO,NO,NO,5283,120.0,101.0,19.0,2.0,4.9,25,,,,,63.3,5346.0,1,NO AGE GIVEN,SAND,DETRITAL,TERRIGENOUS,HETEROGENIC,SOFT,MICA,unk - 0000,
43,384,,NO,40.3608,-51.6633,ATLANTIC,NORTH,,RIDGE,,07/12/1975,07/15/1975,NO,NO,MECHANICAL OR EQUIPMENT FAILURE,OCEANIC,NO,NO,NO,NO,NO,NO,NO,NO,3909,330.3,136.0,194.0,22.0,110.0,56,6.0,1.0,3.0,325.0,330.3,4239.0,22,NO AGE GIVEN,CALCAREOUS SAND,DETRITAL,TERRIGENOUS,HETEROGENIC,SOFT,MICA,ESTIMATED CARBONATE,VESICULAR THOLEIITIC BASALT
43,385,,NO,37.3695,-60.1575,ATLANTIC,NORTH,,SEAMOUNT,,07/18/1975,07/20/1975,NO,NO,OPERATIONAL LIMIT REACHED,OCEANIC,NO,NO,NO,NO,NO,NO,NO,NO,4936,393.0,165.0,228.0,24.0,63.0,27,54.0,5.0,8.1,338.0,278.9,5215.0,15,NO AGE GIVEN,SILTY SAND,DETRITAL,TERRIGENOUS,HETEROGENIC,SOFT,MICA,unk - 0000,VOLCANICLASTIC BRECCIA
43,386,,NO,31.1868,-64.249,ATLANTIC,NORTH,,RISE,,07/24/1975,07/31/1975,NO,YES,OPERATIONAL LIMIT REACHED,OCEANIC,NO,NO,NO,NO,NO,NO,NO,NO,4782,974.0,347.0,627.0,66.0,439.0,70,7.6,1.0,7.6,964.0,964.2,5746.0,65,NO AGE GIVEN,CLAYSTONE,DETRITAL,TERRIGENOUS,HETEROGENIC,HARD,unk - 3100,unk - 0000,BASALT
43,387,,NO,32.32,-67.6667,ATLANTIC,NORTH,,RISE,,08/01/1975,08/07/1975,NO,NO,MECHANICAL OR EQUIPMENT FAILURE,OCEANIC,NO,NO,NO,NO,NO,NO,NO,NO,5117,794.0,326.0,468.0,50.0,177.0,37,2.9,1.0,2.9,792.0,791.9,5909.0,49,NO AGE GIVEN,LIMESTONE,CALCAREOUS,TRANSITIONAL,MONOGENIC,HARD,ESTIMATED CARBONATE,unk - 0000,BASALT
44,388,,NO,35.5222,-69.396,ATLANTIC,NORTH,,RISE,,08/17/1975,08/18/1975,NO,NO,MECHANICAL OR EQUIPMENT FAILURE,OCEANIC,NO,NO,NO,NO,NO,NO,NO,NO,4919,,,,1.0,0.0,0,,,,,,,,,,,,,,unk - 0000,unk - 0000,
44,389,,NO,30.1423,-76.0928,ATLANTIC,NORTH,,RISE,,08/28/1975,08/29/1975,NO,NO,OPERATIONAL LIMIT REACHED,OCEANIC,NO,NO,NO,NO,NO,NO,NO,NO,2714,40.0,30.0,9.5,1.0,3.5,36,,,,,39.5,2754.0,1,NO AGE GIVEN,QUARTZ RICH FORAMINIFERA CHALK,CALCAREOUS,PELAGIC,MONOGENIC,FIRM,FORAMINIFERA,QUARTZ,
44,390,,NO,30.1423,-76.1123,ATLANTIC,NORTH,,,,08/29/1975,08/30/1975,NO,NO,OPERATIONAL LIMIT REACHED,OCEANIC,NO,NO,NO,NO,NO,NO,NO,NO,2665,206.0,114.0,92.0,10.0,27.0,29,,,,,171.0,2836.0,6,NO AGE GIVEN,LIME WACKESTONE,CALCAREOUS,TRANSITIONAL,HETEROGENIC,HARD,ESTIMATED CARBONATE,unk - 0000,
44,390,,NO,30.1423,-76.1123,ATLANTIC,NORTH,,,,08/29/1975,08/30/1975,NO,NO,OPERATIONAL LIMIT REACHED,OCEANIC,NO,NO,NO,NO,NO,NO,NO,NO,2665,206.0,114.0,92.0,10.0,27.0,29,,,,,171.0,2836.0,6,NO AGE GIVEN,LIME WACKESTONE,CALCAREOUS,TRANSITIONAL,HETEROGENIC,HARD,ESTIMATED CARBONATE,unk - 0000,
44,391,,NO,28.2288,-75.6127,ATLANTIC,NORTH,,BASIN,,09/02/1975,09/04/1975,NO,YES,OBJECTIVE REACHED,OCEANIC,NO,NO,NO,NO,NO,NO,NO,NO,4974,84.0,79.0,4.5,1.0,2.3,51,,,,,4.5,4979.0,1,NO AGE GIVEN,MARLY NANNO OOZE,CALCAREOUS,TRANSITIONAL,HETEROGENIC,SOFT,NANNOFOSSIL,unk - 0000,
44,391,,NO,28.2288,-75.6127,ATLANTIC,NORTH,,BASIN,,09/02/1975,09/04/1975,NO,YES,OBJECTIVE REACHED,OCEANIC,NO,NO,NO,NO,NO,NO,NO,NO,4974,84.0,79.0,4.5,1.0,2.3,51,,,,,4.5,4979.0,1,NO AGE GIVEN,MARLY NANNO OOZE,CALCAREOUS,TRANSITIONAL,HETEROGENIC,SOFT,NANNOFOSSIL,unk - 0000,
44,391,,NO,28.2288,-75.6127,ATLANTIC,NORTH,,BASIN,,09/02/1975,09/04/1975,NO,YES,OBJECTIVE REACHED,OCEANIC,NO,NO,NO,NO,NO,NO,NO,NO,4974,84.0,79.0,4.5,1.0,2.3,51,,,,,4.5,4979.0,1,NO AGE GIVEN,MARLY NANNO OOZE,CALCAREOUS,TRANSITIONAL,HETEROGENIC,SOFT,NANNOFOSSIL,unk - 0000,
44,391,,NO,28.2288,-75.6127,ATLANTIC,NORTH,,BASIN,,09/02/1975,09/04/1975,NO,YES,OBJECTIVE REACHED,OCEANIC,NO,NO,NO,NO,NO,NO,NO,NO,4974,84.0,79.0,4.5,1.0,2.3,51,,,,,4.5,4979.0,1,NO AGE GIVEN,MARLY NANNO OOZE,CALCAREOUS,TRANSITIONAL,HETEROGENIC,SOFT,NANNOFOSSIL,unk - 0000,
44,392,,NO,29.9105,-76.178,ATLANTIC,NORTH,,,,09/23/1975,09/24/1975,NO,NO,OPERATIONAL LIMIT REACHED,OCEANIC,NO,NO,NO,NO,NO,NO,NO,NO,2601,60.0,47.0,12.0,2.0,3.2,26,,,,,59.0,2660.0,2,NO AGE GIVEN,INDURATED CARBONATE CHALK,CALCAREOUS,PELAGIC,MONOGENIC,HARD,CARBONATE,unk - 0000,
44,392,,NO,29.9105,-76.178,ATLANTIC,NORTH,,,,09/23/1975,09/24/1975,NO,NO,OPERATIONAL LIMIT REACHED,OCEANIC,NO,NO,NO,NO,NO,NO,NO,NO,2601,60.0,47.0,12.0,2.0,3.2,26,,,,,59.0,2660.0,2,NO AGE GIVEN,INDURATED CARBONATE CHALK,CALCAREOUS,PELAGIC,MONOGENIC,HARD,CARBONATE,unk - 0000,
44,393,,NO,28.1967,-75.599,ATLANTIC,NORTH,,BASIN,,11/11/1975,11/12/1975,NO,NO,CHIEF SCIENTIST DECISION,OCEANIC,NO,NO,NO,NO,NO,NO,NO,NO,4951,55.0,47.0,8.0,1.0,4.3,53,,,,,8.0,4959.0,1,NO AGE GIVEN,SILTY CALCAREOUS CLAY,DETRITAL,TERRIGENOUS,HETEROGENIC,SOFT,unk - 3100,ESTIMATED CARBONATE,
44,393,,NO,28.1967,-75.599,ATLANTIC,NORTH,,BASIN,,11/11/1975,11/12/1975,NO,NO,CHIEF SCIENTIST DECISION,OCEANIC,NO,NO,NO,NO,NO,NO,NO,NO,4951,55.0,47.0,8.0,1.0,4.3,53,,,,,8.0,4959.0,1,NO AGE GIVEN,SILTY CALCAREOUS CLAY,DETRITAL,TERRIGENOUS,HETEROGENIC,SOFT,unk - 3100,ESTIMATED CARBONATE,
44,394,,NO,28.195,-75.596,ATLANTIC,NORTH,,BASIN,,11/21/1975,11/22/1975,NO,NO,OBJECTIVE REACHED,OCEANIC,NO,NO,NO,NO,NO,NO,NO,NO,4957,84.0,84.0,,,,0,,,,,,,,,,,,,,unk - 0000,unk - 0000,
45,395,,NO,22.7558,-46.0817,ATLANTIC,NORTH,,RIDGE,,12/06/1975,12/09/1975,NO,YES,OBJECTIVE REACHED,OCEANIC,NO,NO,NO,NO,NO,NO,NO,NO,4484,185.0,,185.0,20.0,88.0,47,95.0,10.0,20.0,92.0,93.2,4577.0,10,NO AGE GIVEN,CALCAREOUS BROWN CLAY,DETRITAL,TERRIGENOUS,HETEROGENIC,SOFT,unk - 3110,unk - 0000,"BASALT, SERPENTIZED PERIDOTE AND GABBRO"
45,395,,NO,22.7558,-46.0817,ATLANTIC,NORTH,,RIDGE,,12/06/1975,12/09/1975,NO,YES,OBJECTIVE REACHED,OCEANIC,NO,NO,NO,NO,NO,NO,NO,NO,4484,185.0,,185.0,20.0,88.0,47,95.0,10.0,20.0,92.0,93.2,4577.0,10,NO AGE GIVEN,CALCAREOUS BROWN CLAY,DETRITAL,TERRIGENOUS,HETEROGENIC,SOFT,unk - 3110,unk - 0000,"BASALT, SERPENTIZED PERIDOTE AND GABBRO"
45,396,,NO,22.4813,-43.5158,ATLANTIC,NORTH,,SEDIMENT POND,PILLOW,01/11/1976,01/14/1976,NO,YES,OBJECTIVE REACHED,OCEANIC,NO,NO,NO,NO,NO,NO,NO,NO,4450,221.0,,221.0,25.0,133.0,60,95.0,12.0,58.0,96.0,126.7,4577.0,14,NO AGE GIVEN,FORAMINIFERA NANNOFOSSIL OOZE,CALCAREOUS,PELAGIC,MONOGENIC,SOFT,NANNOFOSSIL,FORAMINIFERA,BASALT
47,397,,NO,26.845,-15.18,ATLANTIC,NORTH,,RISE,,03/21/1976,03/29/1976,NO,YES,OPERATIONAL LIMIT REACHED,CONTINENTAL,NO,NO,NO,NO,NO,NO,NO,NO,2900,1000.0,19.0,981.0,104.0,585.0,59,,,,,997.0,3897.0,103,NO AGE GIVEN,PEBBLY MUDDY SANDSTONE,DETRITAL,TERRIGENOUS,HETEROGENIC,HARD,MICA,unk - 0000,
47,397,,NO,26.845,-15.18,ATLANTIC,NORTH,,RISE,,03/21/1976,03/29/1976,NO,YES,OPERATIONAL LIMIT REACHED,CONTINENTAL,NO,NO,NO,NO,NO,NO,NO,NO,2900,1000.0,19.0,981.0,104.0,585.0,59,,,,,997.0,3897.0,103,NO AGE GIVEN,PEBBLY MUDDY SANDSTONE,DETRITAL,TERRIGENOUS,HETEROGENIC,HARD,MICA,unk - 0000,
47,398,,NO,40.96,-10.7183,ATLANTIC,NORTH,,SEAMOUNT,,04/14/1976,04/15/1976,NO,YES,WEATHER,CONTINENTAL,NO,NO,YES,NO,NO,NO,NO,NO,3910,127.0,92.0,35.0,4.0,22.0,62,,,,,126.5,4037.0,4,NO AGE GIVEN,MARLY NANNOFOSSIL OOZE,CALCAREOUS,TRANSITIONAL,HETEROGENIC,SOFT,NANNOFOSSIL,unk - 0000,
47,398,,NO,40.96,-10.7183,ATLANTIC,NORTH,,SEAMOUNT,,04/14/1976,04/15/1976,NO,YES,WEATHER,CONTINENTAL,NO,NO,YES,NO,NO,NO,NO,NO,3910,127.0,92.0,35.0,4.0,22.0,62,,,,,126.5,4037.0,4,NO AGE GIVEN,MARLY NANNOFOSSIL OOZE,CALCAREOUS,TRANSITIONAL,HETEROGENIC,SOFT,NANNOFOSSIL,unk - 0000,
47,398,,NO,40.96,-10.7183,ATLANTIC,NORTH,,SEAMOUNT,,04/14/1976,04/15/1976,NO,YES,WEATHER,CONTINENTAL,NO,NO,YES,NO,NO,NO,NO,NO,3910,127.0,92.0,35.0,4.0,22.0,62,,,,,126.5,4037.0,4,NO AGE GIVEN,MARLY NANNOFOSSIL OOZE,CALCAREOUS,TRANSITIONAL,HETEROGENIC,SOFT,NANNOFOSSIL,unk - 0000,
47,398,,NO,40.96,-10.7183,ATLANTIC,NORTH,,SEAMOUNT,,04/14/1976,04/15/1976,NO,YES,WEATHER,CONTINENTAL,NO,NO,YES,NO,NO,NO,NO,NO,3910,127.0,92.0,35.0,4.0,22.0,62,,,,,126.5,4037.0,4,NO AGE GIVEN,MARLY NANNOFOSSIL OOZE,CALCAREOUS,TRANSITIONAL,HETEROGENIC,SOFT,NANNOFOSSIL,unk - 0000,
47,398,,NO,40.96,-10.7183,ATLANTIC,NORTH,,SEAMOUNT,,04/14/1976,04/15/1976,NO,YES,WEATHER,CONTINENTAL,NO,NO,YES,NO,NO,NO,NO,NO,3910,127.0,92.0,35.0,4.0,22.0,62,,,,,126.5,4037.0,4,NO AGE GIVEN,MARLY NANNOFOSSIL OOZE,CALCAREOUS,TRANSITIONAL,HETEROGENIC,SOFT,NANNOFOSSIL,unk - 0000,
48,399,,NO,47.39,-9.2217,ATLANTIC,NORTH,,BASIN,,05/25/1976,05/25/1976,NO,YES,MECHANICAL OR EQUIPMENT FAILURE,CONTINENTAL,NO,NO,NO,NO,NO,NO,NO,NO,4399,72.5,55.0,17.0,2.0,12.0,70,,,,,72.5,4472.0,2,NO AGE GIVEN,MARLY CALCAREOUS OOZE,CALCAREOUS,TRANSITIONAL,HETEROGENIC,SOFT,ESTIMATED CARBONATE,unk - 0000,
48,400,,NO,47.3817,-9.1983,ATLANTIC,NORTH,,BASIN,,05/25/1976,05/26/1976,NO,YES,OBJECTIVE REACHED,CONTINENTAL,NO,NO,NO,NO,NO,NO,NO,NO,4399,79.0,70.0,9.0,1.0,9.0,100,,,,,9.0,4408.0,1,NO AGE GIVEN,MARLY NANNOFOSSIL OOZE,CALCAREOUS,TRANSITIONAL,HETEROGENIC,SOFT,NANNOFOSSIL,unk - 0000,
48,400,,NO,47.3817,-9.1983,ATLANTIC,NORTH,,BASIN,,05/25/1976,05/26/1976,NO,YES,OBJECTIVE REACHED,CONTINENTAL,NO,NO,NO,NO,NO,NO,NO,NO,4399,79.0,70.0,9.0,1.0,9.0,100,,,,,9.0,4408.0,1,NO AGE GIVEN,MARLY NANNOFOSSIL OOZE,CALCAREOUS,TRANSITIONAL,HETEROGENIC,SOFT,NANNOFOSSIL,unk - 0000,
48,401,,YES,47.4275,-8.8103,ATLANTIC,NORTH,,TERRACE,,06/06/1976,06/10/1976,NO,YES,OPERATIONAL LIMIT REACHED,CONTINENTAL,NO,NO,NO,NO,NO,NO,NO,NO,2495,340.0,76.0,265.0,28.0,103.0,38,,,,,303.0,2798.0,24,NO AGE GIVEN,LIMESTONE,CALCAREOUS,TRANSITIONAL,MONOGENIC,HARD,ESTIMATED CARBONATE,unk - 0000,
48,402,,NO,47.8747,-8.8407,ATLANTIC,NORTH,,SLOPE,,06/11/1976,06/11/1976,NO,NO,MECHANICAL OR EQUIPMENT FAILURE,CONTINENTAL,NO,NO,NO,NO,NO,NO,NO,NO,2339,137.0,95.0,42.0,5.0,12.0,28,,,,,137.0,2476.0,5,NO AGE GIVEN,MARLY NANNOFOSSIL OOZE,CALCAREOUS,TRANSITIONAL,HETEROGENIC,SOFT,NANNOFOSSIL,unk - 0000,
48,402,,NO,47.8747,-8.8407,ATLANTIC,NORTH,,SLOPE,,06/11/1976,06/11/1976,NO,NO,MECHANICAL OR EQUIPMENT FAILURE,CONTINENTAL,NO,NO,NO,NO,NO,NO,NO,NO,2339,137.0,95.0,42.0,5.0,12.0,28,,,,,137.0,2476.0,5,NO AGE GIVEN,MARLY NANNOFOSSIL OOZE,CALCAREOUS,TRANSITIONAL,HETEROGENIC,SOFT,NANNOFOSSIL,unk - 0000,
48,403,,YES,56.1385,-23.294,ATLANTIC,NORTH,,PLATEAU,,06/20/1976,06/24/1976,NO,YES,WEATHER,OCEANIC,NO,NO,NO,NO,NO,NO,NO,NO,2301,489.0,,489.0,52.0,161.0,32,,,,,384.5,2686.0,41,NO AGE GIVEN,TUFFACEOUS SANDSTONE,DETRITAL,TERRIGENOUS,HETEROGENIC,HARD,MICA,unk - 0000,
48,404,,NO,56.0522,-23.2492,ATLANTIC,NORTH,,PLATEAU,,06/26/1976,06/28/1976,NO,YES,WEATHER,OCEANIC,NO,NO,NO,NO,NO,NO,NO,NO,2306,389.0,146.0,243.0,26.0,75.0,30,,,,,360.5,2667.0,23,NO AGE GIVEN,SANDSTONE,DETRITAL,TERRIGENOUS,HETEROGENIC,HARD,MICA,unk - 0000,
48,405,,YES,55.3363,-22.0582,ATLANTIC,NORTH,,PLATEAU,,06/30/1976,07/03/1976,NO,YES,CHIEF SCIENTIST DECISION,OCEANIC,NO,NO,NO,NO,NO,NO,NO,NO,2958,407.0,,407.0,43.0,172.0,42,,,,,407.0,3365.0,43,NO AGE GIVEN,CLAYSTONE,DETRITAL,TERRIGENOUS,HETEROGENIC,HARD,unk - 3100,unk - 0000,
48,406,,YES,55.2583,-22.0902,ATLANTIC,NORTH,,PLATEAU,,07/03/1976,07/09/1976,NO,YES,MECHANICAL OR EQUIPMENT FAILURE,OCEANIC,NO,NO,NO,NO,NO,NO,NO,NO,2907,831.5,342.0,489.0,52.0,189.0,38,,,,,831.5,3739.0,52,NO AGE GIVEN,CLAYSTONE,DETRITAL,TERRIGENOUS,HETEROGENIC,HARD,unk - 3100,unk - 0000,
49,407,,NO,63.9387,-30.576,ATLANTIC,NORTH,,RIDGE,FLOW,07/23/1976,07/27/1976,NO,YES,CHIEF SCIENTIST DECISION,OCEANIC,NO,NO,NO,NO,NO,NO,NO,NO,2472,458.0,0.0,458.0,47.0,184.0,40,54.5,15.0,30.8,304.0,424.0,2896.0,43,NO AGE GIVEN,SANDY CALCAREOUS MUD,DETRITAL,TERRIGENOUS,HETEROGENIC,SOFT,PHOSPHATE,ESTIMATED CARBONATE,BASALT
49,408,,NO,63.3772,-28.9118,ATLANTIC,NORTH,,RIDGE,FLOW,07/29/1976,07/31/1976,NO,YES,ILLNESS OR INJURY,OCEANIC,NO,NO,NO,NO,NO,NO,NO,NO,1624,361.0,0.0,361.0,38.0,219.0,60,37.4,4.0,13.0,322.0,323.6,1948.0,35,NO AGE GIVEN,GLAUCONITE MARLY OOZE,CALCAREOUS,TRANSITIONAL,HETEROGENIC,SOFT,ESTIMATED CARBONATE,unk - 3510,VESICULAR BASALT AND HYALOCLASTITE
49,409,,NO,62.6163,-25.9528,ATLANTIC,NORTH,,RIDGE,FLOW,08/02/1976,08/04/1976,NO,YES,ILLNESS OR INJURY,OCEANIC,NO,NO,NO,NO,NO,NO,NO,NO,832,319.0,23.0,295.0,32.0,88.0,29,239.0,26.0,57.0,80.0,81.5,914.0,7,NO AGE GIVEN,SANDY CALCAREOUS MUD,DETRITAL,TERRIGENOUS,HETEROGENIC,SOFT,PHOSPHATE,ESTIMATED CARBONATE,VESICULAR BASALT
49,410,,NO,45.5088,-29.476,ATLANTIC,NORTH,,RIDGE,,08/13/1976,08/17/1976,NO,YES,OPERATIONAL LIMIT REACHED,OCEANIC,NO,NO,NO,NO,NO,NO,NO,NO,2975,387.0,0.0,387.0,41.0,232.0,59,52.0,5.0,11.4,340.0,340.0,3315.0,36,NO AGE GIVEN,NANNOFOSSIL CHALK,CALCAREOUS,PELAGIC,MONOGENIC,FIRM,NANNOFOSSIL,unk - 0000,BASALT BRECCIA
49,410,,NO,45.5088,-29.476,ATLANTIC,NORTH,,RIDGE,,08/13/1976,08/17/1976,NO,YES,OPERATIONAL LIMIT REACHED,OCEANIC,NO,NO,NO,NO,NO,NO,NO,NO,2975,387.0,0.0,387.0,41.0,232.0,59,52.0,5.0,11.4,340.0,340.0,3315.0,36,NO AGE GIVEN,NANNOFOSSIL CHALK,CALCAREOUS,PELAGIC,MONOGENIC,FIRM,NANNOFOSSIL,unk - 0000,BASALT BRECCIA
49,411,,NO,36.7662,-33.3883,ATLANTIC,NORTH,,BASIN,FLOW,08/21/1976,08/22/1976,NO,YES,OPERATIONAL LIMIT REACHED,OCEANIC,NO,NO,NO,NO,NO,NO,NO,NO,1935,119.0,74.0,45.0,6.0,4.0,8,45.0,6.0,4.0,74.0,,,,,FORAMINIFERA SAND,DETRITAL,TERRIGENOUS,HETEROGENIC,SOFT,MICA,FORAMINIFERA,BASALT
49,411,,NO,36.7662,-33.3883,ATLANTIC,NORTH,,BASIN,FLOW,08/21/1976,08/22/1976,NO,YES,OPERATIONAL LIMIT REACHED,OCEANIC,NO,NO,NO,NO,NO,NO,NO,NO,1935,119.0,74.0,45.0,6.0,4.0,8,45.0,6.0,4.0,74.0,,,,,FORAMINIFERA SAND,DETRITAL,TERRIGENOUS,HETEROGENIC,SOFT,MICA,FORAMINIFERA,BASALT
49,412,,NO,36.5623,-33.166,ATLANTIC,NORTH,,FRACTURE ZONE,,08/24/1976,08/25/1976,NO,YES,OPERATIONAL LIMIT REACHED,OCEANIC,NO,NO,NO,NO,NO,NO,NO,NO,2609,171.0,38.0,133.0,15.0,86.0,64,15.0,2.0,6.0,165.0,165.5,2775.0,14,NO AGE GIVEN,NANNOFOSSIL CHALK,CALCAREOUS,PELAGIC,MONOGENIC,FIRM,NANNOFOSSIL,unk - 0000,BASALT
49,412,,NO,36.5623,-33.166,ATLANTIC,NORTH,,FRACTURE ZONE,,08/24/1976,08/25/1976,NO,YES,OPERATIONAL LIMIT REACHED,OCEANIC,NO,NO,NO,NO,NO,NO,NO,NO,2609,171.0,38.0,133.0,15.0,86.0,64,15.0,2.0,6.0,165.0,165.5,2775.0,14,NO AGE GIVEN,NANNOFOSSIL CHALK,CALCAREOUS,PELAGIC,MONOGENIC,FIRM,NANNOFOSSIL,unk - 0000,BASALT
